uuid    event_type  zams_mass_1 zams_mass_2 zams_orbital_period zams_separation zams_eccentricity   metallicity probability random_seed initial_mass_accretor   initial_mass_donor  initial_radius_accretor initial_radius_donor    initial_separation  initial_orbital_period  initial_stellar_type_accretor   initial_stellar_type_donor  initial_orbital_angular_momentum    initial_stability   initial_starnum_accretor    initial_starnum_donor   initial_time    initial_disk    final_mass_accretor final_mass_donor    final_radius_accretor   final_radius_donor  final_separation    final_orbital_period    final_stellar_type_accretor final_stellar_type_donor    final_orbital_angular_momentum  final_stability final_starnum_accretor  final_starnum_donor final_time  final_disk  total_mass_lost total_mass_accreted total_mass_transferred  total_mass_lost_from_accretor   total_mass_lost_from_disk   total_time_spent_masstransfer   total_orbital_angular_momentum_lost_through_mass_loss_from_star total_orbital_angular_momentum_lost_through_mass_loss_from_disk total_orbital_angular_momentum_lost_through_mass_loss   total_orbital_angular_momentum_stream_excess_returned_to_orbit  total_orbital_angular_momentum_stellar_overspin_returned_to_orbit   total_orbital_angular_momentum_stream_torque_with_orbit_gain    total_orbital_angular_momentum_stream_torque_with_orbit_loss    total_mass_transferred_through_disk mass_transferred_through_disk_MT_category_COLD  mass_transferred_through_disk_MT_category_UNSTABLE  mass_transferred_through_disk_MT_category_HOT   mass_transferred_through_disk_MT_category_PARTIALLY_THICK   mass_transferred_through_disk_MT_category_THICK total_time_spent_disk_masstransfer  total_time_spent_disk_masstransfer_MT_category_COLD total_time_spent_disk_masstransfer_MT_category_UNSTABLE total_time_spent_disk_masstransfer_MT_category_HOT  total_time_spent_disk_masstransfer_MT_category_PARTIALLY_THICK  total_time_spent_disk_masstransfer_MT_category_THICK    time_weighted_sum_synchronicity_factor  mass_weighted_sum_synchronicity_factor  RLOF_episode_number initial_accretor_should_have_undergone_CHE  initial_donor_should_have_undergone_CHE final_accretor_should_have_undergone_CHE    final_donor_should_have_undergone_CHE   metallicity
EA9774D0-DF71-4572-B613-730B9CC332D5    RLOF    189.175 23.7344 6.58795 88.3229 0   0.00584341  9.16604e-06 74901   23.8966 153.023 6.42072 40.7966 75.3007 0.0155782   1   1   4.72691e+07 -1  1   0   1.860640323858e+06  0   0   159.228 1e-10   39.8972 0   0   15  1   0   -1  1   0   1.860643702139e+06  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.005843414133735175
99055212-EFD4-43AD-BF2B-9BA3A8E132CE    RLOF    11.8937 10.4195 3117.09 2528.5  0   0.00584341  5.37378e-05 4459    10.4475 11.09   7.59303 901.766 2347.75 7.77298 1   5   2.39687e+07 3   1   0   2.206330284346e+07  1   1.30451 10.5598 1.72498e-05 7.37114 -910.756    1.5116  13  1   0   -1  0   1   2.207777914061e+07  0   0   0.104976    0.104976    0   0   12680.2 0   0   0   44834.3 23783.4 0   -45743  0.104976    0   0.104976    0   0   0   12680.2 122.502 12557.7 0   0   0   63926.7 0.102897    1   0   0   0   0   0.005843414133735175
3A063519-0B6A-4D8A-B9C8-EF20F3B7E378    RLOF    11.8937 10.4195 3117.09 2528.5  0   0.00584341  5.37378e-05 4459    10.4475 11.09   7.59303 901.766 2347.75 7.77298 1   5   2.39687e+07 3   1   0   2.206330284346e+07  1   1.30451 10.5598 1.72498e-05 7.37114 -10.8118    1.5116  13  1   0   -1  0   1   2.207777914061e+07  0   0   0.104976    0.104976    0   0   12680.2 0   0   0   44834.3 23783.4 0   -45743  0.104976    0   0.104976    0   0   0   12680.2 122.502 12557.7 0   0   0   63926.7 0.102897    1   0   0   0   0   0.005843414133735175
9F427F75-BA14-41FF-8BAF-40B5A4704DD7    RLOF    11.8937 10.4195 3117.09 2528.5  0   0.00584341  5.37378e-05 4459    10.4475 11.09   7.59303 901.766 2347.75 7.77298 1   5   2.39687e+07 3   1   0   2.206330284346e+07  1   1.30451 10.5598 1.72498e-05 7.37114 -27.4036    1.5116  13  1   0   -1  0   1   2.207777914061e+07  0   0   0.104976    0.104976    0   0   12680.2 0   0   0   44834.3 23783.4 0   -45743  0.104976    0   0.104976    0   0   0   12680.2 122.502 12557.7 0   0   0   63926.7 0.102897    1   0   0   0   0   0.005843414133735175
B7CA1AD0-E06D-4EDA-A917-407BC1FDE687    RLOF    11.8937 10.4195 3117.09 2528.5  0   0.00584341  5.37378e-05 4459    10.4475 11.09   7.59303 901.766 2347.75 7.77298 1   5   2.39687e+07 3   1   0   2.206330284346e+07  1   1.30451 10.5598 1.72498e-05 7.37114 -76.4164    1.5116  13  1   0   -1  0   1   2.207777914061e+07  0   0   0.104976    0.104976    0   0   12680.2 0   0   0   44834.3 23783.4 0   -45743  0.104976    0   0.104976    0   0   0   12680.2 122.502 12557.7 0   0   0   63926.7 0.102897    1   0   0   0   0   0.005843414133735175
3397C23D-47C4-4821-BB2C-C92C5140CB90    RLOF    29.9112 26.1848 143.301 441.217 0   0.00584341  5.91861e-05 61161   25.576  28.7984 13.8766 177.066 454.871 0.417198    1   2   4.22105e+07 0   1   0   6.546061849597e+06  1   44.1835 9.64837 10.594  498.656 2011.95 3.90043 1   4   5.16422e+07 -1  1   0   6.656479383766e+06  0   0   17.9265 17.9265 0   0   110315  0   0   0   1.29528e+07 6.24838e+06 0   -1.95854e+07    17.9265 1.60337e-05 11.4413 6.48523 0   0   110315  455.776 107898  1960.36 0   0   5640.18 0.46575 1   0   0   0   0   0.005843414133735175
3DFACD77-0AF5-438A-B390-3D5B207DEDAF    RLOF    29.9112 26.1848 143.301 441.217 0   0.00584341  5.91861e-05 61161   25.576  28.7984 13.8766 177.066 454.871 0.417198    1   2   4.22105e+07 0   1   0   6.546061849597e+06  1   44.1835 9.64837 10.594  498.656 2011.95 3.90043 1   4   5.16422e+07 -1  1   0   6.656479383766e+06  0   0   17.9265 17.9265 0   0   110315  0   0   0   1.29528e+07 6.24838e+06 0   -1.95854e+07    17.9265 1.60337e-05 11.4413 6.48523 0   0   110315  455.776 107898  1960.36 0   0   5640.18 0.46575 1   0   0   0   0   0.005843414133735175
6946A63A-0F1A-49BB-8DB1-D4725DB8EE32    RLOF    29.9112 26.1848 143.301 441.217 0   0.00584341  5.91861e-05 61161   25.576  28.7984 13.8766 177.066 454.871 0.417198    1   2   4.22105e+07 0   1   0   6.546061849597e+06  1   44.1835 9.64837 10.594  498.656 2011.95 3.90043 1   4   5.16422e+07 -1  1   0   6.656479383766e+06  0   0   17.9265 17.9265 0   0   110315  0   0   0   1.29528e+07 6.24838e+06 0   -1.95854e+07    17.9265 1.60337e-05 11.4413 6.48523 0   0   110315  455.776 107898  1960.36 0   0   5640.18 0.46575 1   0   0   0   0   0.005843414133735175
0266901B-FD3C-451C-B826-C1DC0A6CA51C    RLOF    29.9112 26.1848 143.301 441.217 0   0.00584341  5.91861e-05 61161   25.576  28.7984 13.8766 177.066 454.871 0.417198    1   2   4.22105e+07 0   1   0   6.546061849597e+06  1   44.1835 9.64837 10.594  498.656 2011.95 3.90043 1   4   5.16422e+07 -1  1   0   6.656479383766e+06  0   0   17.9265 17.9265 0   0   110315  0   0   0   1.29528e+07 6.24838e+06 0   -1.95854e+07    17.9265 1.60337e-05 11.4413 6.48523 0   0   110315  455.776 107898  1960.36 0   0   5640.18 0.46575 1   0   0   0   0   0.005843414133735175
C0FE08E9-6F6D-460B-9FD0-DCB714834249    RLOF    11.8937 4.52266 3117.09 2282.62 0   0.00584341  5.37378e-05 64592   4.53943 11.095  2.33688 883.359 1929.31 6.79624 1   5   1.10857e+07 3   1   0   2.206178337261e+07  1   1.2702  4.53943 1.72498e-05 2.33688 -109.217    0.147186    13  1   922373  -1  0   1   2.206182920967e+07  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0.005843414133735175
EB4FF6EF-04C8-4BAB-BE22-5B6A97AE2E54    RLOF    11.8937 4.52266 3117.09 2282.62 0   0.00584341  5.37378e-05 64592   4.53943 11.095  2.33688 883.359 1929.31 6.79624 1   5   1.10857e+07 3   1   0   2.206178337261e+07  1   1.2702  4.53943 1.72498e-05 2.33688 -23.9337    0.147186    13  1   922373  -1  0   1   2.206182920967e+07  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0.005843414133735175
372DFAE0-B813-43CF-BDD6-C1CBDA271E13    RLOF    11.8937 4.52266 3117.09 2282.62 0   0.00584341  5.37378e-05 64592   4.53943 11.095  2.33688 883.359 1929.31 6.79624 1   5   1.10857e+07 3   1   0   2.206178337261e+07  1   1.2702  4.53943 1.72498e-05 2.33688 -4.08819    0.147186    13  1   922373  -1  0   1   2.206182920967e+07  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0.005843414133735175
F5BA7A0F-A2F5-41FA-80EB-50803701CD2B    RLOF    11.8937 4.52266 143.301 292.933 0   0.00584341  0.000214951 44128   4.52253 11.8119 2.30807 136.511 294.346 0.396225    1   2   4.49315e+06 0   1   0   1.988875936910e+07  1   6.12177 2.77705 2.66925 159.96  581.133 1.4892  1   4   2.72227e+06 -1  1   0   1.991546578482e+07  0   -7.43113    9.02683 9.02683 -7.43113    0   26072.1 -2.99741e+06    0   -2.99741e+06    1.2028e+06  334711  31.1183 -1.756e+06  9.02683 5.73406e-06 1.48697 7.53985 0   0   26072.1 1143.09 23866.2 1062.8  0   0   5897.85 0.35197 1   0   0   0   0   0.005843414133735175
D78DA09F-6B21-48FD-860D-6CE56DE949F1    RLOF    11.8937 4.52266 143.301 292.933 0   0.00584341  0.000214951 44128   4.52253 11.8119 2.30807 136.511 294.346 0.396225    1   2   4.49315e+06 0   1   0   1.988875936910e+07  1   6.12177 2.77705 2.66925 159.96  581.133 1.4892  1   4   2.72227e+06 -1  1   0   1.991546578482e+07  0   -7.43113    9.02683 9.02683 -7.43113    0   26072.1 -2.99741e+06    0   -2.99741e+06    1.2028e+06  334711  31.1183 -1.756e+06  9.02683 5.73406e-06 1.48697 7.53985 0   0   26072.1 1143.09 23866.2 1062.8  0   0   5897.85 0.35197 1   0   0   0   0   0.005843414133735175
FECA00FB-57CD-404F-BF9C-D3644F44976A    RLOF    11.8937 4.52266 143.301 292.933 0   0.00584341  0.000214951 44128   4.52253 11.8119 2.30807 136.511 294.346 0.396225    1   2   4.49315e+06 0   1   0   1.988875936910e+07  1   6.12177 2.77705 2.66925 159.96  581.133 1.4892  1   4   2.72227e+06 -1  1   0   1.991546578482e+07  0   -7.43113    9.02683 9.02683 -7.43113    0   26072.1 -2.99741e+06    0   -2.99741e+06    1.2028e+06  334711  31.1183 -1.756e+06  9.02683 5.73406e-06 1.48697 7.53985 0   0   26072.1 1143.09 23866.2 1062.8  0   0   5897.85 0.35197 1   0   0   0   0   0.005843414133735175
7B960A2B-0A10-4251-929E-45DE182D32A4    RLOF    11.8937 10.4195 6.58795 41.6418 0   0.00584341  5.37378e-05 70018   19.4187 2.21984 7.85212 18.1269 84.3254 0.0527875   1   8   1.68608e+06 0   1   0   2.376871339053e+07  1   1.253   19.4209 1.72498e-05 7.8636  -120.966    0.0527643   13  1   0   -1  0   1   2.378301017784e+07  0   0   0.000138679 0.000138679 0   0   4296.79 0   0   0   22.8435 109.371 0   -58.8687    0.000138679 8.20497e-05 5.66296e-05 0   0   0   4296.79 3872.59 424.197 0   0   0   7843.98 0.000133543 2   0   0   0   0   0.005843414133735175
